order_idx,run_idx,set_id,start_ts_us,end_ts_us,duration_s,V_cmd,avg_speed_used,commanded_angle_est_deg,final_ang_x_deg,final_ang_y_deg,final_ang_z_deg,total_ang_disp_deg,N_samples
1,1,1,10550492,28549600,17.999108,10.0,nan,nan,-220.792042919668,2.3897438807819937,-10.697055566266014,221.16424106254422,1261
2,2,1,31249479,40249011,8.999532000000002,20.0,15.0,134.99298000000005,-199.11723892317212,2.838023599828035,-6.399356027264034,199.41588124964534,631
3,3,1,42948861,48948594,5.999732999999999,30.0,25.0,149.99332499999997,-191.23410079124307,3.6421383662069715,-5.351544248766001,191.37850082586564,421
4,4,1,51648434,56133951,4.4855170000000015,40.0,35.0,156.99309500000004,-186.79236556750703,3.215331536142988,-4.8172799501340045,186.89539468183224,315
5,5,1,58833815,62419354,3.585538999999997,50.0,45.0,161.34925499999986,-183.15947716791896,3.370617146981007,-4.191249729428016,183.25539349831985,252
6,6,1,65119212,68104745,2.9855329999999896,60.0,55.0,164.20431499999944,-180.61746223589273,3.4723864768069936,-4.064618554066,180.70905901868093,210
7,7,1,70804615,73361624,2.557009000000008,70.0,65.0,166.2055850000005,-178.90143294653953,3.4235089653609507,-3.6200196304680357,178.99509611235263,180
8,8,1,76061503,78304270,2.2427670000000006,80.0,75.0,168.20752500000003,-177.96299359060737,3.3704085494430145,-3.7271302606340138,178.05769561095707,158
9,9,1,81004122,83004011,1.9998890000000102,90.0,85.0,169.99056500000086,-176.5852836390194,3.664146808080995,-3.533993733877984,176.6744216671604,141
10,10,1,85703905,87503811,1.799905999999993,100.0,95.0,170.99106999999933,-174.47082209202608,3.4111362170740316,-3.4342304715620084,174.55261734450417,127
11,1,2,90203665,108202760,17.999094999999997,10.0,55.0,989.9502249999998,-220.76856969124498,2.781983760454971,-10.919805916839989,221.16190617990293,1261
12,2,2,110902615,119902153,8.999538000000001,20.0,15.0,134.99307000000002,-198.9758215772481,3.4654196538519773,-6.665382231776052,199.28534794030014,631
13,3,2,122602066,128601760,5.999694000000019,30.0,25.0,149.9923500000005,-191.55296489512446,3.590357054225966,-5.403558185638028,191.69397035261431,421
14,4,2,131301615,135787114,4.485499000000004,40.0,35.0,156.99246500000015,-186.3063382355288,3.4784686775710183,-4.791894238848027,186.4141398439217,315
15,5,2,138486970,142072498,3.5855279999999823,50.0,45.0,161.3487599999992,-182.94665228673796,3.7000628131620297,-4.343570216256014,183.05179056960793,252
16,6,2,144772362,147757930,2.9855680000000007,60.0,55.0,164.20624000000004,-181.12613293322755,3.5680853269719077,-4.04167475903601,181.22305663535303,210
17,7,2,150457767,153014798,2.5570310000000234,70.0,65.0,166.20701500000152,-178.36701849145228,3.6937252854990175,-3.7156669584120285,178.4646046078807,180
18,8,2,155714665,157957396,2.242730999999992,80.0,75.0,168.2048249999994,-177.18784041145,3.6677231320991237,-3.7674651928619807,177.28915301428242,158
19,9,2,160657270,162657184,1.9999139999999898,90.0,85.0,169.99268999999913,-176.92948785249428,3.163780670305955,-3.581281867428012,177.0293961187606,141
20,10,2,165357030,167156957,1.7999269999999967,100.0,95.0,170.9930649999997,-174.99364505016766,3.231136436332932,-3.5984864455040335,175.08779116708956,127
21,1,3,169856816,187855916,17.9991,10.0,55.0,989.9504999999999,-220.9184449411992,2.881812385150002,-10.688186662849866,221.30379557986907,1261
22,2,3,190555762,199555346,8.999583999999999,20.0,15.0,134.99375999999998,-199.70343993616382,3.25195820458607,-6.728786146917987,199.99880591007627,631
23,3,3,202255211,208254911,5.99969999999999,30.0,25.0,149.99249999999975,-191.42511972419936,3.5427350057500515,-5.369689321749912,191.5609204550258,421
24,4,3,210954766,215440241,4.48547499999998,40.0,35.0,156.9916249999993,-186.28884660132474,3.5862929837249538,-4.768709334049883,186.4008009249519,315
25,5,3,218140125,221725637,3.5855119999999943,50.0,45.0,161.34803999999974,-183.02221630425257,3.6581042195979765,-4.2568584923740165,183.12858325713694,252
26,6,3,224425517,227411100,2.985582999999991,60.0,55.0,164.20706499999952,-180.88844236969362,3.740359536557053,-4.095623322316022,180.9975631187276,210
27,7,3,230110946,232667961,2.5570149999999785,70.0,65.0,166.2059749999986,-178.37562466246442,3.5844128737849967,-3.821860472530012,178.47435197697357,180
28,8,3,235367821,237610552,2.2427310000000205,80.0,75.0,168.20482500000153,-177.18622383855256,3.670119669148999,-3.8382346506120504,177.29107954962018,158
29,9,3,240310432,242310357,1.9999250000000188,90.0,85.0,169.9936250000016,-177.19338934167615,3.156243884975007,-3.6676092950000188,177.29058917651818,141
30,10,3,245010212,246810130,1.799917999999991,100.0,95.0,170.99220999999915,-174.73916176347635,3.750861536321767,-3.5176982486859245,174.85869062398834,127
31,1,4,249509959,267509060,17.999100999999968,10.0,55.0,989.9505549999982,-220.77128218647096,2.923180885329074,-10.565382278702067,221.15377977078805,1261
32,2,4,270208927,279208499,8.999572,20.0,15.0,134.99358,-199.37624919936218,3.4116418720876567,-6.930362422593861,199.68072471727993,631
33,3,4,281908355,287908072,5.999717000000032,30.0,25.0,149.9929250000008,-191.29227792220837,3.724271265293002,-5.422104959584002,191.43444573042282,421
34,4,4,290607916,295093441,4.4855249999999955,40.0,35.0,156.99337499999984,-187.08988182127348,3.451231732274981,-4.817861368799976,187.20112698711722,315
35,5,4,297793276,301378810,3.5855339999999956,50.0,45.0,161.3490299999998,-183.5124984900626,3.7594734136860084,-4.437716278117936,183.6219981673429,252
36,6,4,304078665,307064239,2.9855739999999855,60.0,55.0,164.2065699999992,-180.9604490160528,3.5322708057459007,-4.080119882247928,181.06402688931973,210
37,7,4,309764124,312321114,2.5569900000000416,70.0,65.0,166.2043500000027,-178.71022787519104,3.7924725128602392,-3.764964212030089,178.81765969835567,180
38,8,4,315021024,317263737,2.2427129999999806,80.0,75.0,168.20347499999855,-177.18287182077216,3.52721736142707,-3.68990248657595,177.2811502104111,158
39,9,4,319963615,321963519,1.999904000000015,90.0,85.0,169.99184000000128,-176.46103764483587,3.505118521516004,-3.6084076824581066,176.56067037326432,141
40,10,4,324663362,326463263,1.799900999999977,100.0,95.0,170.99059499999782,-174.03014870746844,3.675905058479224,-3.5689483311019905,174.1386702532387,127
41,1,5,329163153,347162218,17.999064999999973,10.0,55.0,989.9485749999985,-221.05714465181515,2.922244403385098,-10.681429537730065,221.4446236186154,1261
42,2,5,349862113,358861669,8.999555999999984,20.0,15.0,134.99333999999976,-199.01382347777692,3.321083526674273,-6.662306076461903,199.30512066730384,631
43,3,5,361561514,367561213,5.999699000000021,30.0,25.0,149.99247500000052,-191.55962556612928,3.5198881036710716,-5.572614319448007,191.70093942114914,421
44,4,5,370261106,374746561,4.485455000000002,40.0,35.0,156.99092500000006,-186.67649435040448,3.5896201156949537,-4.792983388909969,186.79045938260862,315
45,5,5,377446434,381031955,3.5855209999999715,50.0,45.0,161.34844499999872,-183.26568667164003,3.484726690409046,-4.452902320241908,183.37241154063977,252
46,6,5,383731821,386717391,2.9855699999999956,60.0,55.0,164.20634999999976,-180.71053328502194,3.5065886895798615,-4.105134225340055,180.81030055076957,210
47,7,5,389417276,391974276,2.5569999999999595,70.0,65.0,166.20499999999737,-178.32187521214854,3.8893274136500366,-3.83090321739995,178.43059222207307,180
48,8,5,394674144,396916911,2.242767000000015,80.0,75.0,168.2075250000011,-177.18929185670902,3.5085443333430426,-3.8496232940840023,177.29239118702165,158
49,9,5,399616766,401616644,1.9998780000000238,90.0,85.0,169.98963000000202,-176.02094111173722,3.5580191377620762,-3.645438077806066,176.116365304353,141
50,10,5,404316513,406116419,1.7999060000000213,100.0,95.0,170.99107000000203,-174.30854724612595,3.93022780327395,-3.549374182762082,174.41407298581882,127
