order_idx,run_idx,set_id,start_ts_us,end_ts_us,duration_s,V_cmd,avg_speed_used,commanded_angle_est_deg,final_ang_x_deg,final_ang_y_deg,final_ang_z_deg,total_ang_disp_deg,N_samples
21,1,3,166585536,184584665,17.99912900000001,10.0,55.0,989.9520950000006,-41.33485615906083,1.2825996582457448,174.01204493892826,179.37685661392294,1261
22,2,3,187284503,196284068,8.99956499999999,20.0,15.0,134.99347499999985,-20.018115916580776,0.6342860024678094,177.24191128477656,178.5743168780204,631
23,3,3,198983956,204983633,5.999676999999991,30.0,25.0,149.99192499999978,-12.788831073471027,0.40486478858113384,177.66140203971102,178.2487153341584,421
24,4,3,207683514,212169020,4.485505999999987,40.0,35.0,156.99270999999953,-9.25543063435628,0.29900709858359065,176.971559822208,177.32870324859323,315
25,5,3,214868862,218454407,3.585544999999996,50.0,45.0,161.34952499999983,-6.954926164469796,0.291272989534936,176.24172155030124,176.47778059175243,252
26,6,3,221154243,224139840,2.9855969999999843,60.0,55.0,164.20783499999914,-5.4870548972827375,0.35852239138543696,174.96965657643256,175.1432386197439,210
27,7,3,226839666,229396681,2.557015000000007,70.0,65.0,166.20597500000045,-4.699191429395361,0.4219994710943055,173.75667331665497,173.94485681667226,180
28,8,3,232096597,234339294,2.2426969999999926,80.0,75.0,168.20227499999945,-4.005434683074969,0.1586771082360709,173.71344520950504,173.8450720361651,158
29,9,3,237039174,239039105,1.9999310000000037,90.0,85.0,169.9941350000003,-3.3831890516085945,0.22504202747081498,174.10401763567245,174.25104998986376,141
30,10,3,241738925,243538841,1.799915999999996,100.0,95.0,170.99201999999963,-2.774839032447444,0.15553746445829264,172.97147104273006,173.12304831944112,127
31,1,4,246238716,264237821,17.999104999999986,10.0,55.0,989.9507749999992,-41.48288232600593,1.0938634132840028,174.55940955067592,180.10661742662447,1261
32,2,4,266937661,275937237,8.99957599999999,20.0,15.0,134.99363999999986,-19.921165295538344,0.5496688382292432,177.29596366130937,178.60383027686663,631
33,3,4,278637100,284636791,5.999691000000041,30.0,25.0,149.99227500000103,-12.756695712363333,0.46536864076696843,177.67008685595323,178.26903545208066,421
34,4,4,287336665,291822168,4.485502999999994,40.0,35.0,156.9926049999998,-9.19373405222596,0.3503769020129077,177.18458516115774,177.50637195272367,315
35,5,4,294522044,298107576,3.5855320000000006,50.0,45.0,161.34894000000003,-7.081941988910926,0.4092292484185563,176.0218057575833,176.26813423557655,252
36,6,4,300807419,303792959,2.9855400000000145,60.0,55.0,164.2047000000008,-5.59034377934994,0.1797253381749102,175.46788329735602,175.65804445810005,210
37,7,4,306492857,309049861,2.5570040000000063,70.0,65.0,166.2052600000004,-4.6623361981169875,0.23560499021060258,174.25940894967405,174.41429915428364,180
38,8,4,311749722,313992462,2.2427399999999693,80.0,75.0,168.2054999999977,-3.9905862058572645,0.139252302655393,173.7276282701277,173.8752431073761,158
39,9,4,316692358,318692216,1.9998579999999606,90.0,85.0,169.98792999999665,-3.3587794998596676,0.3774158887082843,173.19693366630742,173.32380925355653,141
40,10,4,321392106,323192032,1.7999259999999708,100.0,95.0,170.99296999999723,-2.7795587950517215,0.34013852326166966,172.89957919801788,173.00088761930334,127
41,1,5,325891862,343890957,17.99909500000001,10.0,55.0,989.9502250000006,-41.409211084793704,0.9066087652392468,173.922778781347,179.3992447961012,1261
42,2,5,346590862,355590413,8.999550999999997,20.0,15.0,134.99326499999995,-19.9041674284488,0.5574130216167035,177.04920226993863,178.31131776149914,631
43,3,5,358290271,364289962,5.999690999999984,30.0,25.0,149.9922749999996,-12.789594768331463,0.38326600770581487,177.580338230562,178.18447348080787,421
44,4,5,366989805,371475308,4.485502999999994,40.0,35.0,156.9926049999998,-9.171327049553245,0.3410720981933292,176.76938746724784,177.11499291176352,315
45,5,5,374175174,377760704,3.585529999999949,50.0,45.0,161.3488499999977,-7.063038097763846,0.21872027772782396,175.99767544164422,176.22706247737395,252
46,6,5,380460577,383446162,2.9855850000000146,60.0,55.0,164.2071750000008,-5.683237879841727,0.17067046078725784,175.1326762846743,175.3319449703725,210
47,7,5,386146014,388703030,2.557016000000033,70.0,65.0,166.20604000000213,-4.753010226332048,0.06920257031604052,174.61499189217795,174.7939000591387,180
48,8,5,391402870,393645654,2.242783999999972,80.0,75.0,168.2087999999979,-3.8748465649570996,0.23446871159063362,174.25169017539173,174.4110453538175,158
49,9,5,396345514,398345403,1.999888999999996,90.0,85.0,169.99056499999966,-3.3723772940894534,0.5106851378618554,173.59017242218337,173.72466156751108,141
50,10,5,401045271,402845152,1.7998809999999708,100.0,95.0,170.98869499999722,-2.858985161238107,0.24344879126603264,172.17424009601328,172.305610333495,127
